Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2017,106118,3410 Lakeshore Drive Condominium Association,3410 N. Lake Shore Dr,60657,LAKE VIEW,Multifamily Housing,192241,1952,1,87,2475839,12082346,,,,75.7,106.4,82.2,113.2,1099.5,5.7,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,160321,Coast at Lakeshore East,345 E. Wacker Drive,60601,LOOP,Multifamily Housing,574065,2013,1,22,13248165,46133985,,,,103.4,156.8,110.6,164.5,4899.9,8.5,41.88724828,-87.6185461,"(41.88724828, -87.6185461)"
2017,251785,Saint Alphonsus Parish,1429 West Wellington Avenue,60657,LAKE VIEW,Mixed Use Property,135434,1918,3,,1613386,6731665,,,,61.6,89.6,68.3,96.6,655.9,4.8,41.93580471,-87.66570983,"(41.93580471, -87.66570983)"
2017,255005,Luxe on Chicago,1838 W Chicago Ave,60622,West Town,Multifamily Housing,83696,2016,1,94,2056863,,,,,24.6,68.8,25.7,71.9,342.2,4.1,41.89605966,-87.67312501,"(41.89605966, -87.67312501)"
2017,101547,Mercy Hospital and Medical Center,2525 S. Michigan Ave,60616,NEAR SOUTH SIDE,Hospital (General Medical & Surgical),750000,1968,1,34,75236443,91845498,,,,222.8,443.6,228.7,449.8,18789.2,25.1,41.84674735,-87.62133625,"(41.84674735, -87.62133625)"
2017,251216,Chicago Residential Inc,2440 North Lakeview Avenue,60614,LINCOLN PARK,Multifamily Housing,252000,1927,1,90,3420629,13565054,,,,67.4,99.1,73.2,106.1,1353,5.4,41.92673883,-87.63919725,"(41.92673883, -87.63919725)"
2017,250147,820 W. Jackson LLC,820 W. Jackson,60607,NEAR WEST SIDE,Office,175086,1915,1,48,13985321,,,,,79.9,250.8,79.9,250.8,2585.8,14.8,41.8782695,-87.64808396,"(41.8782695, -87.64808396)"
2017,159567,The Kent Apartments,2625 N Clark St,60614,LINCOLN PARK,Multifamily Housing,150000,1986,1,46,5365595,1544800,,,,46.1,123.1,49.7,133.8,1074.1,7.2,41.93060346,-87.64287601,"(41.93060346, -87.64287601)"
2017,254169,DiNobili Hall-ID#254169,6350 N Kenmore Ave,60626,Edgewater,Residence Hall/Dormitory,73000,2013,1,25,3462433,6966097,,,,142.9,249.1,152.9,259.7,1010.2,13.8,41.99790804,-87.65720115,"(41.99790804, -87.65720115)"
2017,172640,232-Senior Suites of Washington Heights,848 W. 103rd Street,60643,WASHINGTON HEIGHTS,Senior Care Community,65505,2001,1,33,1845322,4860400,,,,102.4,166.4,110.1,174.4,599.3,9.1,41.6981819,-87.66236671,"(41.6981819, -87.66236671)"
2017,251910,Chase Elemen-CPS,2021 N Point St,60647,LOGAN SQUARE,K-12 School,84715,1894,1,69,2251071,3191650,,,,64.2,123,69.8,129.9,585.7,6.9,41.91821493,-87.69423382,"(41.91821493, -87.69423382)"
2017,244102,River City - 800 South Wells,800 South Wells,60607,LOOP,Multifamily Housing,993312,1986,1,84,23615339,25748633,,,,49.7,101.9,52.4,104.7,5734,5.8,41.87141897,-87.63422224,"(41.87141897, -87.63422224)"
2017,253987,(IL047) - 4900 Marine Drive Condo,4900 N Marine Drive,60640,Uptown,Multifamily Housing,111087,1948,1,79,1410217,7077348,,,,76.4,106.8,82.3,113.2,636.7,5.7,41.9726457,-87.66491,"(41.9726457, -87.66491)"
2017,159812,Horizon House (159812),5733 N. Sheridan Road,60660,EDGEWATER,Multifamily Housing,273845,1965,1,50,10646655,,,,,38.9,122.1,43.4,136.2,1968.5,7.2,41.98682975,-87.65442061,"(41.98682975, -87.65442061)"
2017,101527,Sankofa House,4041 W Roosevelt Rd,60624,NORTH LAWNDALE,Multifamily Housing,67988,2008,1,70,1361818,3529579,,,,71.9,117.4,75.4,120.4,439.3,6.5,41.8808242,-87.72327934,"(41.8808242, -87.72327934)"
2017,168538,Lofts of River East,401-465 Illinois,60611,NEAR NORTH SIDE,Multifamily Housing,394449,1905,1,92,5557019,18073708,,,,59.9,92.3,63.2,95.8,1987.4,5,41.89104361,-87.6171899,"(41.89104361, -87.6171899)"
2017,260077,The Renaissance,901 W. Argyle Ave.,60640,UPTOWN,Multifamily Housing,67139,1925,1,76,841230,4547275,,,,80.3,110.5,86.5,117.3,397.1,5.9,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,160450,Sono East,840 West Blackhawk,60642,NEAR NORTH SIDE,Multifamily Housing,317997,2012,1,2,10995153,37244367,,,,151.7,231.5,151.8,232,4011.2,12.6,41.908557,-87.649735,"(41.908557, -87.649735)"
2017,132533,"Elston Industrial lofts, Llc",1737-1747 N Elston/ 1430-1454 W Willow,60642,WEST TOWN,Mixed Use Property,83832,1923,1,,1351974,3200813,,,,54.3,90.7,58.3,94.9,420,5,41.91442839,-87.66380985,"(41.91442839, -87.66380985)"
2017,160388,EnV Chicago,161 W Kinzie St,60654,NEAR NORTH SIDE,Multifamily Housing,393986,2009,1,71,10344986,8853979,,,,48.7,106,51.7,111.6,2383,6,41.8888492,-87.63363617,"(41.8888492, -87.63363617)"
2017,254347,New Malcolm X College,1900 W Jackson Blvd,60612,Near West Side,College/University,545000,2016,1,,26265593,24858868,,,,93.8,199.2,96.8,202.3,6176.7,11.3,41.8768705,-87.68381102,"(41.8768705, -87.68381102)"
2017,103595,Chicago Board of Trade Building,141 W. Jackson Blvd.,60604,LOOP,Office,1559956,1930,1,76,95104075,,,44873650,,89.7,220.2,90.5,224.5,19949.1,12.8,41.87750025,-87.63227855,"(41.87750025, -87.63227855)"
2017,122919,Wicker Park Commons (Jewel),1341 N. Paulina Street,60622,WEST TOWN,Retail Store,52424,1990,1,40,9342803,3462955,,,,244.3,629,249.9,632.6,1911.4,36.5,41.906155,-87.669973,"(41.906155, -87.669973)"
2017,173612,Bell Federal Building,79 W. Monroe,60603,LOOP,Office,198650,1904,1,40,17229273,,,4536380,,109.6,295.2,114.5,312.5,3424.7,17.2,41.88067281,-87.63053977,"(41.88067281, -87.63053977)"
2017,156557,542 S Dearborn,542 S Dearborn,60605,LOOP,Office,85227,1890,1,64,3719657,4309056,,,,94.2,190.1,100.3,196.5,916.6,10.8,41.87476011,-87.62948461,"(41.87476011, -87.62948461)"
2017,175365,College of Education Building,2247 N. Halstead Ave.,60614,LINCOLN PARK,College/University,51170,2000,1,,4042643,33360,,,,79.7,248.8,85,265.4,749.2,14.6,41.92266329,-87.648639,"(41.92266329, -87.648639)"
2017,114191,232 E Walton Condominium Association,232 E Walton,60611,NEAR NORTH SIDE,Multifamily Housing,105000,1930,1,95,1493361,4075477,,,,53,85.4,57.3,90.3,492.6,4.7,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2017,241747,Hampden Tower Condominium Association,2754 N. Hampden Ct.,60614,LINCOLN PARK,Multifamily Housing,122200,1972,1,32,5342104,2845611,,,,67,161.7,70.2,169.8,1138.9,9.3,41.93215893,-87.64276461,"(41.93215893, -87.64276461)"
2017,251257,Reside on Surf,425 West Surf Street,60657,LAKE VIEW,Multifamily Housing,119250,1924,1,78,1742611,7538400,,,,77.8,112.3,84.3,119,722.6,6.1,41.93389289,-87.64036209,"(41.93389289, -87.64036209)"
2017,159510,Presidential Towers,555 West Madison St,60661,NEAR WEST SIDE,Multifamily Housing,2750000,1986,4,97,17113470,170941882,,,,68.4,84.8,73.6,90.5,12243.7,4.5,41.88114124,-87.64186869,"(41.88114124, -87.64186869)"
2017,260032,Algonquin #3,1616 E. 50th Street,60615,KENWOOD,Multifamily Housing,59310,1950,1,59,702323,5121714,,,,98.2,127.9,105.9,136.5,401.9,6.8,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,101912,550 West Washington,550 West Washington,60661,NEAR WEST SIDE,Office,392503,2000,1,90,21077879,,,,,53.7,168.6,56.5,177.4,3897.2,9.9,41.88353377,-87.6416697,"(41.88353377, -87.6416697)"
2017,239078,801 South Plymouth Condo Association,801 South Plymouth,60605,LOOP,Multifamily Housing,262320,1983,1,1,7967371,42711245,,,,193.2,266.3,202.8,280.2,3741.7,14.3,41.87118113,-87.62811845,"(41.87118113, -87.62811845)"
2017,118695,260-Senior Suites of Bridgeport,2825 S. Halsted,60608,BRIDGEPORT,Senior Care Community,69455,2005,1,67,1858230,3877500,,,,82.6,142.6,88.5,149.8,549.5,7.9,41.84915346,-87.67089596,"(41.84915346, -87.67089596)"
2017,158265,Randolph Tower City,188 W Randolph St,60601,LOOP,Multifamily Housing,369145,1929,1,20,13845176,15749511,,,,80.2,162.6,83.3,165.8,3396.4,9.2,41.88480581,-87.63360796,"(41.88480581, -87.63360796)"
2017,239630,Plaza 440 Private Residences,440 N. Wabash,60611,NEAR NORTH SIDE,Multifamily Housing,474980,1991,1,9,17238018,35131131,,,,110.3,191.6,117.9,200.7,5053.2,10.6,41.89032564,-87.62711962,"(41.89032564, -87.62711962)"
2017,250066,CDOT Central Office,1501 W. Pershing Rd.,60609,NEW CITY,Office,100000,1975,1,87,1019609,10291572,,,,113.1,140.1,126.4,154.6,735.2,7.4,41.82315321,-87.66359976,"(41.82315321, -87.66359976)"
2017,125859,730 Michigan Avenue,730 North Michigan Avenue,60611,NEAR NORTH SIDE,Other - Mall,228000,1997,1,,21899390,741017,,,,99.3,305,101.4,311.8,4088.4,17.9,41.8960297,-87.62430773,"(41.8960297, -87.62430773)"
2017,251858,Alcott HS-CPS,2957 N HOYNE AVE,60618,NORTH CENTER,K-12 School,51852,1889,1,61,1138310,2819919,,,,76.3,126,86.8,137.7,360.2,6.9,41.935549,-87.68032107,"(41.935549, -87.68032107)"
2017,173857,The Wyndham,5230-5244 N. Sheridan,60640,EDGEWATER,Multifamily Housing,200000,1920,1,65,2502163,15505630,,,,90,120.7,96.9,127.9,1286.2,6.4,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,251509,Daley-CPS,5024 S Wolcott Ave,60609,NEW CITY,K-12 School,73350,1997,1,47,3194095,2087626,,,,72,166.6,77.3,172.2,701.5,9.6,41.80242628,-87.67247949,"(41.80242628, -87.67247949)"
2017,251431,Kanoon Magne-CPS,2233 S Kedzie Ave,60623,SOUTH LAWNDALE,K-12 School,67900,1980,1,31,3843843,,,,,56.6,177.8,60.4,189.6,710.7,10.5,41.85046517,-87.70460889,"(41.85046517, -87.70460889)"
2017,175751,"750 Orleans, Inc.",750 N. Orleans St,60654,NEAR NORTH SIDE,Office,74458,1903,1,48,5696928,,,,,76.5,240.2,81.3,255.4,1053.3,14.1,41.89611172,-87.63720777,"(41.89611172, -87.63720777)"
2017,101813,150 N. Michigan Ave,150 N. Michigan Ave,60601,LOOP,Office,700200,1984,1,81,36466740,28571,,,,52.1,163.6,54.9,172.2,6744,9.6,41.88483521,-87.62496769,"(41.88483521, -87.62496769)"
2017,104100,711 W Gordon Terrace,711 W Gordon Terrace,60613,UPTOWN,Multifamily Housing,121026,1979,1,94,3728722,,,,,30.8,96.7,31.9,100.3,689.4,5.7,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2017,251744,DisneyIIHS-CPS,3900 N Lawndale Ave,60618,IRVING PARK,K-12 School,181923,1924,1,88,1493093,8150218,,,,53,72.8,60.2,80.4,709,3.9,41.95226382,-87.72084334,"(41.95226382, -87.72084334)"
2017,102487,Pine Grove Apartments,3639 N. Pine Grove,60613,LAKE VIEW,Multifamily Housing,100338,1968,1,61,1879227,8909989,,,,107.5,152,113.5,158.3,820.7,8.2,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2017,159733,Sheridan-Gunnison Apts.,4827 North Sheridan Rd.,60640,UPTOWN,Multifamily Housing,164020,1967,1,55,2811628,13565772,,,,99.9,140.7,107.3,148.5,1240.4,7.6,41.96968174,-87.6544131,"(41.96968174, -87.6544131)"
2017,252083,St Pauls United Church of Christ,2335 N. Orchard Street,60614,LINCOLN PARK,Worship Facility,59380,1920,1,8,1438994,4618662,,,,102,157.8,111.1,166.8,511.4,8.6,41.92502369,-87.64593826,"(41.92502369, -87.64593826)"
2017,251919,223 West Erie,223 West Erie Street,60654,NEAR NORTH SIDE,Office,70000,1890,1,88,2295239,2993663,,,,75.6,147.9,81.4,154.7,583.4,8.3,41.89374466,-87.63530787,"(41.89374466, -87.63530787)"
2017,173871,6334 N Sheridan Condominium,6334 N Sheridan Rd,60660,EDGEWATER,Multifamily Housing,63000,1918,1,68,664603,5158010,,,,92.4,119.1,102.6,129.8,396.8,6.3,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2017,239679,Domain Condominium,900 N Kingsbury,60610,NEAR NORTH SIDE,Multifamily Housing,475800,1908,1,78,10079594,20491299,,,,64.3,111.7,68,115.3,2952.1,6.2,41.89909968,-87.64434536,"(41.89909968, -87.64434536)"
2017,100856,United Center,1901 West Madison St.,60612,NEAR WEST SIDE,Indoor Arena,960000,1994,2,,111594203,8070756,,,,124.7,373.8,125.2,374.4,21061.9,21.9,41.88067672,-87.67418207,"(41.88067672, -87.67418207)"
2017,252025,CICS Ralph Ellison,1817 W. 80th St.,60620,AUBURN GRESHAM,K-12 School,55000,1920,1,1,4487855,5929775,,,,189.4,369.4,189.8,367.7,1144.7,20.8,41.74798696,-87.66912817,"(41.74798696, -87.66912817)"
2017,101929,"200 S. Michigan, LLC",200 S. Michigan Ave.,60604,LOOP,Office,421232,1958,1,87,14050196,13309584,,6181824,,79.6,152.6,83.2,158,3630.5,8.6,41.87931324,-87.62491915,"(41.87931324, -87.62491915)"
2017,101549,Chicago Board Options Exchange,400 South LaSalle Street,60605,LOOP,Financial Office,348589,1983,1,70,58501879,,,,,167.8,527,167.8,527,10816.7,31,41.87646435,-87.63221179,"(41.87646435, -87.63221179)"
2017,243057,El Lago Condominium Association,6157 N. Sheridan Rd,60660,EDGEWATER,Multifamily Housing,295050,1959,1,34,5377459,24298812,,,,100.6,143.7,110.2,153.3,2284.9,7.7,41.99407784,-87.65485857,"(41.99407784, -87.65485857)"
2017,104735,2516 N Kedzie LP,2516-26 N Kedzie,60647,LOGAN SQUARE,Multifamily Housing,50000,1920,1,100,123156,14714,,,,2.8,8,,,23.6,0.5,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
2017,141031,"Sterling Condominium, The",4101-21 N Sheridan,60613,UPTOWN,Multifamily Housing,69720,1919,1,64,1164256,3535698,,,,67.4,105.7,70.9,109.4,403.1,5.8,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2017,253973,Klee Plaza at Six Corners Condominium Association,4015 N. Milwaukee Ave,60654,Portage Park,Multifamily Housing,107000,1929,1,100,1342090,3510049,,,,45.3,73.8,49.4,78.1,434.6,4.1,41.89158015,-87.63783734,"(41.89158015, -87.63783734)"
2017,251239,York Terrace Apartments,2701 S Indiana Ave,60618,DOUGLAS,Multifamily Housing,234378,1969,3,2,5491399,40917641,,,,198,248.9,,,3086.9,13.2,41.84458973,-87.62200981,"(41.84458973, -87.62200981)"
2017,102926,Wooded Isle Apartments,5736 S Stony Island Ave,60637,HYDE PARK,Multifamily Housing,59558,1924,1,100,431178,320112,,,,12.6,28.4,12.7,28.5,96.7,1.6,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2017,254571,Centrum Wicker Park,1664 W Division Street,60622,West Town,Multifamily Housing,68150,2016,1,8,1648354,6897387,,,,125.4,174,125.4,174,640.6,9.4,41.90327181,-87.67473022,"(41.90327181, -87.67473022)"
2017,101757,IL0000FC-CHICAGO FEDERAL CTR,219 S DEARBORN,60604,LOOP,Mixed Use Property,3176860,1975,1,88,92744745,99119876,,,,60.4,124.4,63.8,127.9,22412.8,7.1,41.87881863,-87.62895341,"(41.87881863, -87.62895341)"
2017,241550,Lofts At Museum Park Condominium Association,1305 S. Michigan Ave.,60605,NEAR SOUTH SIDE,Multifamily Housing,271348,2004,1,60,7353669,12401723,,,,72.8,133.1,77.6,139.6,2018.4,7.4,41.86563137,-87.62406952,"(41.86563137, -87.62406952)"
2017,240573,Faulkner House Condominium Association,70 W Burton Place,60610,NEAR NORTH SIDE,Multifamily Housing,213651,1966,1,24,4084638,20995150,,,,117.4,163.2,127.6,173.9,1870.4,8.8,41.90967117,-87.63125838,"(41.90967117, -87.63125838)"
2017,121761,#1903 Brickyard,2555 Normandy Ave,60707,MONTCLARE,Retail Store,165647,1995,1,52,7210058,8098388,,,,92.4,173.2,98.7,178.8,1629.6,9.8,41.92669728,-87.79203184,"(41.92669728, -87.79203184)"
2017,250088,Harry J. Schneider Apartments,1750 W. Peterson Ave,60660,EDGEWATER,Multifamily Housing,111293,1977,1,55,2722033,7996400,,,,96.3,152.2,102.7,158.9,928,8.3,41.99125997,-87.67384081,"(41.99125997, -87.67384081)"
2017,250079,Ada S. Dennison-McKinley Apartments,661 E. 69TH STREET,60637,WOODLAWN,Multifamily Housing,83063,1968,1,59,1874440,5627013,,,,90.3,142,96.5,148.5,645.5,7.8,41.769414,-87.608999,"(41.769414, -87.608999)"
2017,260078,Auburn Commons,1626 W 87th St,60620,AUBURN GRESHAM,Multifamily Housing,64220,2001,1,3,2209138,4364513,,,,102.4,179.4,107.7,185,640.3,10,41.74023286,-87.65352897,"(41.74023286, -87.65352897)"
2017,252317,4423 N Sheridan,4423 N. Sheridan Rd,60640,UPTOWN,Multifamily Housing,92940,1927,1,94,1331605,5821981,,,,77,110.8,81.8,115.9,555.4,6,41.96260451,-87.65471079,"(41.96260451, -87.65471079)"
2017,251331,Munroe Hall,2312 N. Clifton,60614,LINCOLN PARK,College/University,81951,1970,1,,4645459,5938652,,,,129.2,254.1,135.9,259.7,1174.4,14.3,41.92394692,-87.65759559,"(41.92394692, -87.65759559)"
2017,251424,Mt Greenwood-CPS,10841 S Homan Ave,60655,MOUNT GREENWOOD,K-12 School,84660,1949,1,83,1708006,3534768,,,,61.9,107.2,68.7,115.1,503.5,5.9,41.69597589,-87.70537573,"(41.69597589, -87.70537573)"
2017,254375,Pulaski Promenade,4064-4200 South Pulaski Road,60632,Archer Heights,Lifestyle Center,122764,2016,2,,5495968,3248664,,,,71.2,168.4,76.3,178.1,1188.7,9.7,41.81969666,-87.69450689,"(41.81969666, -87.69450689)"
2017,252077,Acero Schools -  Soccer Academy,5959 S. Homan Ave.,60632,GAGE PARK,K-12 School,63000,2011,1,61,3577281,2803464,,,,101.3,225,105.8,229.8,810.3,12.9,41.80165039,-87.70870451,"(41.80165039, -87.70870451)"
2017,175857,Lake Street Lofts LLC,912 W Lake St,60607,NEAR WEST SIDE,Multifamily Housing,108000,1886,1,62,3323448,3583542,,,,64,131.5,67,135.3,804.8,7.5,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2017,171995,7000-7010 S. Pulaski Road,7000-7010 S. Pulaski Road,60629,WEST LAWN,Strip Mall,64215,1985,1,,4236254,4002775,,,,128.3,272.6,133.1,277.6,995.9,15.5,41.76545745,-87.72352777,"(41.76545745, -87.72352777)"
2017,160347,Dwight Lofts,642 S. Clark Street,60605,LOOP,Multifamily Housing,193220,2008,1,35,10173141,9525866,,,,102,217.1,106.3,220.6,2386.9,12.4,41.87384,-87.630698,"(41.87384, -87.630698)"
2017,254072,Green Street Lofts,400 S Green Street,60607,Near West Side,Multifamily Housing,120000,1890,1,85,2675353,3215603,,,,49.1,98.1,50.2,99.2,665.5,5.5,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2017,252039,Accelerator/High Energy Physics,5604-20 South Ellis Avenue,60637,HYDE PARK,Laboratory,90986,1949,2,,13424695,,11624784,,,275.3,617,279.8,622.4,3254,35.8,41.793042,-87.601363,"(41.793042, -87.601363)"
2017,119758,03721-Archer & Austin,6107 S. Archer Ave.,60638,GARFIELD RIDGE,Supermarket/Grocery Store,50111,2002,1,74,8532658,4254100,,,,255.2,623.8,262.5,630.5,1803.6,36,41.79384673,-87.77030944,"(41.79384673, -87.77030944)"
2017,123973,Dream Town,4032 W. Madison St,60624,WEST GARFIELD PARK,Office,87000,1926,1,,496191,321754,,,,9.4,21.8,9.9,22.3,108.8,1.3,41.88110552,-87.72691131,"(41.88110552, -87.72691131)"
2017,254227,Adele and Robert Stern Red Shield Center,945 W. 69th St.,60621,Englewood,Mixed Use Property,50000,2006,1,,2934416,5346865,,,,165.6,296.6,172.5,303.5,826.6,16.5,41.76866571,-87.64870344,"(41.76866571, -87.64870344)"
2017,251395,Mcclellan El-CPS,3527 S Wallace St,60609,BRIDGEPORT,K-12 School,58108,1883,1,58,1238804,3312842,,,,78.3,126.8,87.2,136.1,405,7,41.83035712,-87.64086107,"(41.83035712, -87.64086107)"
2017,117159,Harmony Nursing and Rehabilitation,3919 W. Foster Ave.,60625,ALBANY PARK,Residential Care Facility,64664,1988,1,,3931487,7930262,,,,183.4,319.7,191.2,327.4,1148.1,17.8,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
2017,172055,Catalyst-Maria,6727 S. California Avenue,60629,CHICAGO LAWN,K-12 School,175970,1951,1,92,1130253,12743839,,,,78.8,96.2,78.8,96.2,885.9,5,41.77105313,-87.69247557,"(41.77105313, -87.69247557)"
2017,222943,University Park CA,1451 E. 55th Street,60615,HYDE PARK,Multifamily Housing,538980,1963,1,66,4643374,49960338,,,,101.3,124.4,110.9,134.7,3512.2,6.5,41.79535144,-87.59076509,"(41.79535144, -87.59076509)"
2017,251745,Amundsen HS-CPS,5110 N Damen Ave,60625,LINCOLN SQUARE,K-12 School,218950,1917,1,69,4448958,12237224,,,,76.2,122.5,85.1,132.5,1472.6,6.7,41.97462468,-87.68031709,"(41.97462468, -87.68031709)"
2017,101862,101 North Wacker,101 North Wacker Drive,60606,LOOP,Office,663093,1980,1,83,48952749,1121783,,,,75.5,233.6,77.6,240.1,9110.7,13.7,41.88356984,-87.6364138,"(41.88356984, -87.6364138)"
2017,160179,Gray Hotel  - A Kimpton Hotel,39 South LaSalle,60603,LOOP,Hotel,239678,1894,1,58,12762951,8934594,,,,90.5,206.3,93.3,209.2,2834.4,11.8,41.88104029,-87.63208087,"(41.88104029, -87.63208087)"
2017,102568,Grace Shores,639 - 655 W. Grace Street,60613,LAKE VIEW,Multifamily Housing,52953,1973,1,49,1865746,7327076,,,,173.6,255.9,183.4,264.9,734.1,13.9,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2017,250106,Maudelle Brown Bousfield Apartments,4949 S. COTTAGE GROVE,60615,KENWOOD,Multifamily Housing,67320,1961,1,89,1427673,5423135,,,,101.8,151.2,109.9,160.6,552,8.2,41.80460403,-87.6060299,"(41.80460403, -87.6060299)"
2017,162325,Sweeting Center 860 N. LaSalle,820 N. LaSalle,60610,NEAR NORTH SIDE,College/University,119629,1991,1,,3098380,2534220,,,,47.1,103.6,49.9,106.6,707.5,5.9,41.89852625,-87.63353124,"(41.89852625, -87.63353124)"
2017,160375,77 West Huron Street,77 West Huron Street,60601,NEAR NORTH SIDE,Multifamily Housing,313932,1988,1,51,9146521,14506408,,,,75.3,140,80.2,146.5,2461.6,7.8,41.89462133,-87.63070676,"(41.89462133, -87.63070676)"
2017,172788,Lake Meadows 4,3440 S Cottage Grove,60616,DOUGLAS,Multifamily Housing,107500,1952,1,45,881306,12104646,,,,120.8,144,130,153.6,805.9,7.5,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2017,251669,Monroe Eleme-CPS,3651 W Schubert Ave,60647,LOGAN SQUARE,K-12 School,123430,1905,1,53,3658715,5136749,,,,71.3,136.8,77.1,142.9,949.3,7.7,41.92991773,-87.71918661,"(41.92991773, -87.71918661)"
2017,254012,Ellis Street Apartments,4721-4729 S Ellis Street,60615,Kenwood,Multifamily Housing,62352,1922,1,76,359560,5336800,,,,91.4,108,100.8,118.1,349.9,5.6,41.8022432,-87.60352,"(41.8022432, -87.60352)"
2017,252249,Enola Dew,4623 W. Gladys Ave.,60644,AUSTIN,Multifamily Housing,55995,2011,1,68,1443300,1938114,,,,60.4,117.3,63.5,121.9,369.8,6.6,41.87595649,-87.7410259,"(41.87595649, -87.7410259)"
2017,101727,500 West Madison,500 West Madison Street,60661,NEAR WEST SIDE,Office,1855810,1986,1,80,119347666,,,,,64.3,201.9,67,210.5,22066.8,11.9,41.88239806,-87.64047796,"(41.88239806, -87.64047796)"
2017,105484,The Pines of Edgewater I - 5220-5224 N Kenmore,5220-5224 N Kenmore,60654,EDGEWATER,Multifamily Housing,51008,1929,1,59,1722558,854157,,,,50.5,123.6,53.3,131.3,363.9,7.1,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,174321,The Shelby,2300 S Michigan Avenue,60616,NEAR SOUTH SIDE,Multifamily Housing,111873,2013,1,16,3850186,6443016,,,,92,168.5,96.5,173.2,1054.1,9.4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2017,119323,#1976 Lincoln Park,2647 2679 N Halsted St,60614,LINCOLN PARK,Retail Store,80069,2003,1,18,6772653,718408,,,,93.6,246.3,97.6,252.6,1164.9,14.5,41.93099766,-87.64894109,"(41.93099766, -87.64894109)"
2017,100068,Joffco Square,555 West Roosevelt Road,60607,NEAR WEST SIDE,Other - Mall,95204,2008,1,,6748789,1363555,,,,85.2,237.6,89.5,248.5,1320.2,13.9,41.866867,-87.64144957,"(41.866867, -87.64144957)"
