Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2018,105921,1246 Pratt LLC,Submitted,1246 W. Pratt Blvd.,60626,3.5,false,ROGERS PARK,Multifamily Housing,65419,1934,1,2821,75,1280796.6,5245938.4,,,,99.8,139,97.6,135.3,491.7,7.5,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2018,103312,199 E LAKE SHORE DR,Not Submitted,199 E LAKE SHORE DR,60611,0.0,false,NEAR NORTH SIDE,,69150,,1,1244,,,,,,,,,,,,,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2018,254572,Carriage House,Submitted,1545 S State St,60605,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,133500,1908,1,3162,73,2145903.4,8155952.4,,,,77.2,109.2,74.7,105.6,790.2,5.9,41.86821025,-87.62733306,"(41.86821025, -87.62733306)"
2018,116408,226-Senior Suites-Gage Park,Submitted,3244 W. 59th Street,60629,1.0,false,GAGE PARK,Senior Care Community,60000,2005,1,4114,25,1823557,4633399.7,,,,107.6,166.2,107.8,166.4,549.5,9.2,41.77517105,-87.71389848,"(41.77517105, -87.71389848)"
2018,158095,O'Hare Plaza II,Submitted,8755 W. Higgins Road,60631,4.0,false,OHARE,Office,256010,1969,1,8214,84,15048929.7,,,,,58.8,164.6,57.7,161.5,2503.6,9.8,41.98655423,-87.84550445,"(41.98655423, -87.84550445)"
2018,159529,"06620-Chicago, IL",Submitted,700 N Michigan Avenue,60611,1.0,false,NEAR NORTH SIDE,Retail Store,176600,2000,1,,2,18445316.4,1462000,,,,112.7,301.1,112.5,300.9,3146.3,17.8,41.89533925,-87.62493853,"(41.89533925, -87.62493853)"
2018,126126,Pete's Kedgie,Submitted,4700 S. Kedgie,60632,4.0,false,BRIGHTON PARK,Supermarket/Grocery Store,54000,1990,1,3326,100,669964.6,5206699.6,,,,108.8,136,,,388,7.2,41.80740022,-87.70533038,"(41.80740022, -87.70533038)"
2018,101865,100/150 S. Wacker,Submitted,150 South Wacker,60606,3.5,false,LOOP,Office,1281114,1971,1,5218,67,57907406.3,47509400.6,,,,82.3,165.5,80.9,164.2,12157.2,9.5,41.87965675,-87.63746431,"(41.87965675, -87.63746431)"
2018,251505,Hawthorne El-CPS,Submitted,3319 N Clifton Ave,60657,2.5,false,LAKE VIEW,K-12 School,71199,1954,1,2407,51,1434952.8,4249253,,,,79.8,119.1,77,116.1,464.4,6.5,41.94231102,-87.65755857,"(41.94231102, -87.65755857)"
2018,251492,Attucks -CPS,Exempt,5055 S State St,60609,,true,GRAND BOULEVARD,,62986,,1,104,,,,,,,,,,,,,41.80222267,-87.62509745,"(41.80222267, -87.62509745)"
2018,239096,Marina Towers Condominium Association,Submitted,300 N State Street,60654,1.5,false,NEAR NORTH SIDE,Multifamily Housing,768027,1962,2,23174,40,40125290.6,,,,,52.2,146.3,51,142.8,6675.4,8.7,41.88796008,-87.62913076,"(41.88796008, -87.62913076)"
2018,251435,LittleVilgAc-CPS,Submitted,2620 S Lawndale Ave,60623,1.0,false,SOUTH LAWNDALE,K-12 School,73770,1996,1,325,16,3855546.4,2058868.3,,,,80.2,175.6,78.8,174.2,750.8,10.2,41.84298853,-87.71755077,"(41.84298853, -87.71755077)"
2018,159249,"Onni Atrium Apartments, LP",Submitted,303 W. Division St,60610,2.5,false,NEAR NORTH SIDE,Multifamily Housing,143463,1976,1,5200,36,4299437.3,10252818,,,,101.4,159,100.7,156.7,1259.8,8.8,41.9037037,-87.63678593,"(41.9037037, -87.63678593)"
2018,101559,IL0303ZZ-METCALFE FED BLDG,Submitted,77 W JACKSON,60604,4.0,false,LOOP,Office,828102,1991,1,7635,77,34387296.1,,,,,41.5,116.3,41.2,115.3,5720.8,6.9,41.87755536,-87.6304139,"(41.87755536, -87.6304139)"
2018,254109,South Commons - 2901 S Michigan,Submitted,2901 S Michigan,60616,1.5,false,Douglas,Multifamily Housing,182246,1964,1,,37,3372410.6,17432198.8,,,,114.2,152.2,115.9,154.1,1487,8.2,41.8458598,-87.62921,"(41.8458598, -87.62921)"
2018,252270,Delaware II LLC,Submitted,25 E Delaware Pl,60611,2.5,false,NEAR NORTH SIDE,Multifamily Housing,106015,1928,1,3166,58,4175452.1,3239800.3,,,,69.9,142.4,68.9,140.3,866.7,8.2,41.89915259,-87.62730079,"(41.89915259, -87.62730079)"
2018,101867,125 South Wacker,Submitted,125 S Wacker Drive,60606,4.0,false,LOOP,Office,641962,1974,1,4106,52,40048895.9,,,,,62.4,174.7,62.9,176.2,6662.7,10.4,41.8797333,-87.63641137,"(41.8797333, -87.63641137)"
2018,255920,The Western,Submitted,1920 North Milwaukee Avenue,60647,1.5,false,LOGAN SQUARE,Multifamily Housing,53627,2017,1,1085,31,2051976.8,2053860.9,,,,76.6,147.4,74.5,144.2,450.5,8.4,41.9174,-87.68401,"(41.9174, -87.68401)"
2018,127079,GAP - 1454 - STATE STREET,Exempt,35 N State St,60602,,true,LOOP,,62357,,1,1876,,,,,,,,,,,,,41.88297354,-87.62783343,"(41.88297354, -87.62783343)"
2018,163223,Salem Baptist Church of Chicago,Submitted,10909 S. Cottage Grove Avenue,60628,1.0,false,PULLMAN,Worship Facility,91800,1960,1,3321,1,1772308.5,80368447.6,,,,894.8,973.3,894.3,971.9,4563.6,49.7,41.69635381,-87.60821945,"(41.69635381, -87.60821945)"
2018,254246,North Washington Park Manor,Submitted,550 E 50th Place,60615,4.0,false,Grand Boulevard,Multifamily Housing,53200,1985,1,2044,76,1005212.7,2852280.2,,,,72.5,109.2,73.3,110,318.7,6,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2018,160164,Schulze Bakery (vacant),Exempt,40 E GARFIELD BLVD,60615,,true,WASHINGTON PARK,,291300,,1,1046,,,,,,,,,,,,,41.79562488,-87.62464034,"(41.79562488, -87.62464034)"
2018,260042,MEPT McClurg Court LLC,Submitted,333 E Ontario Street,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,818201,1971,1,46484,8,34408143.4,82900182.7,,,,143.4,224.1,144.1,222.9,10127.5,12.4,41.89322808,-87.61866416,"(41.89322808, -87.61866416)"
2018,101907,225 West Washington,Submitted,225 West Washington,60606,4.0,false,LOOP,Office,539705,1987,1,6232,68,32823757.3,,,,,60.8,170.3,59.7,167.1,5460.7,10.1,41.88285621,-87.63499083,"(41.88285621, -87.63499083)"
2018,172500,Catalyst - Circle Rock,Submitted,5608 W. Washington Blvd,60644,3.5,false,AUSTIN,K-12 School,111030,1924,1,239,60,3872548.3,2075238.6,,,,53.6,117.3,51,111.1,754.5,6.8,41.8825252,-87.76612258,"(41.8825252, -87.76612258)"
2018,250076,Trumbull Park Homes,Submitted,2437 E. 106TH STREET,60617,1.0,false,SOUTH DEERING,Multifamily Housing,400023,1938,56,1511,1,10875340.6,72558781.6,,,,208.6,266.6,217.7,273.5,5663.2,14.2,41.70255901,-87.5642244,"(41.70255901, -87.5642244)"
2018,101038,FBI Chicago,Submitted,2111 W. Roosevelt Rd.,60608,4.0,false,NEAR WEST SIDE,Office,458947,2006,1,4782,85,25202625.4,12163446.9,,,59157.5,81.5,181.7,81.3,181.1,4843.3,10.6,41.86578401,-87.67979313,"(41.86578401, -87.67979313)"
2018,104849,660 W WRIGHTWOOD AVE,Not Submitted,660 W WRIGHTWOOD AVE,60614,0.0,false,LINCOLN PARK,,61020,,1,3103,,,,,,,,,,,,,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2018,172069,The Renaissance at 87th St,Submitted,8653 S Sacramento Ave,60652,3.0,false,ASHBURN,Senior Care Community,66911,1999,1,13648,66,3102038.2,6170429.3,,,,138.6,226.6,138.9,226.7,843.8,12.6,41.74592047,-87.71315983,"(41.74592047, -87.71315983)"
2018,160425,Chestnut Place Apartments,Submitted,850 N.State Street,60610,3.5,false,NEAR NORTH SIDE,Multifamily Housing,257712,1982,1,8784,72,10630147.4,3033210.2,,,,53,127.9,52,125.5,1929.6,7.5,41.89836069,-87.62862299,"(41.89836069, -87.62862299)"
2018,253956,3611 W. Montrose Condominium Association,Submitted,3611 W. Montrose Ave.,60618,4.0,false,Irving Park,Multifamily Housing,50000,1996,1,1121,91,873489.1,2163628.9,,,,60.7,94.4,59.4,93,260.2,5.2,41.94662098,-87.70269173,"(41.94662098, -87.70269173)"
2018,252076,UNO Officer Donald J. Marquez Charter School,Not Submitted,2916 W 47TH ST,60632,0.0,false,BRIGHTON PARK,,64150,,1,439,,,,,,,,,,,,,41.80856277,-87.69718607,"(41.80856277, -87.69718607)"
2018,112437,415 Condominium Association,Submitted,415-421 W. Aldine Ave.,60657,4.0,false,LAKE VIEW,Multifamily Housing,140000,1927,1,3469,81,1652052.9,9283042.9,,,,78.1,102.7,79.2,103.8,767.9,5.5,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,250164,Cumberland Centre - Building 1,Submitted,5440 North Cumberland Ave,60656,4.0,false,OHARE,Office,193449,1987,1,6931,76,6566701.1,5151560.2,,,,60.6,123,60.7,122.9,1366.1,7.1,41.97798769,-87.83747799,"(41.97798769, -87.83747799)"
2018,158387,Courtyard Chicago Downtown Mag Mile,Submitted,165 E Ontario St,60611-2822,2.5,false,NEAR NORTH SIDE,Hotel,286929,2003,1,10469,57,9695952.1,24444964.9,,,,119,184.1,119.9,184.8,2911.4,10.1,41.89313049,-87.62306158,"(41.89313049, -87.62306158)"
2018,109613,Cook County Department of Corrections Campus,Submitted,2700 S. California Ave.,60608,,true,SOUTH LAWNDALE,Prison/Incarceration,4570149,1926,57,94984,,189259204.4,469014477.8,,,,144,223.7,140.4,217.8,56397.6,12.3,41.84329289,-87.69598814,"(41.84329289, -87.69598814)"
2018,113026,1909 1935 S STATE ST,Not Submitted,1909 1935 S STATE ST,60616,0.0,false,NEAR SOUTH SIDE,,83419,,1,2423,,,,,,,,,,,,,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018,175979,245-Senior Suites Chicago Midway,Submitted,6800 Keating Avenue,60629,3.0,false,WEST LAWN,Senior Care Community,84139,2015,1,5296,69,1955809.6,2079400,,,,48,91,48.1,90.7,435.8,5.2,41.77517105,-87.71389848,"(41.77517105, -87.71389848)"
2018,110743,30 West Oak,Submitted,30 W.Oak Street,60610,1.0,false,NEAR NORTH SIDE,Multifamily Housing,213050,2006,1,4807,14,7072243.5,16364186.8,,,,110,173.6,107.7,171.1,2045.7,9.6,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,158429,623 S Wabash Ave,Not Submitted,623 S Wabash Ave,60605,0.0,false,LOOP,,206130,,1,1470,,,,,,,,,,,,,41.87373031,-87.62547714,"(41.87373031, -87.62547714)"
2018,254527,The Strand,Submitted,6321 S Cottage Grove Ave,60637,4.0,false,WOODLAWN,Multifamily Housing,87275,2015,1,1185,99,1323879.9,1825356.6,,,,36.1,64.4,36.1,64,317.2,3.6,41.78040086,-87.60270024,"(41.78040086, -87.60270024)"
2018,101852,Sheraton Chicago Hotel & Towers,Submitted,301 E. North Water Street,60611,3.0,false,NEAR NORTH SIDE,Hotel,1158300,1990,1,58497,42,84150804.3,31692199.8,,,,100,232.1,99.1,229.6,15683,13.5,41.88916695,-87.61943672,"(41.88916695, -87.61943672)"
2018,112699,Sheridan Lakeside Condo Association (6249-59 N. Sheridan Rd.),Submitted,6259 N. Sheridan,60654,4.0,false,EDGEWATER,Multifamily Housing,70000,1923,1,1727,91,1535150.9,1532844,,,,43.8,84.4,43,81.8,336.8,4.8,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,172306,Kingsbaker Court,Submitted,910 W. Van Buren,60607,3.0,false,NEAR WEST SIDE,Office,77000,1904,1,1282,53,3844737.1,1447070.4,,,,68.7,159.5,68.9,159.8,716.5,9.3,41.87685357,-87.64987929,"(41.87685357, -87.64987929)"
2018,175454,Signature Residences Condominium Association,Submitted,207 East 31st Street,60616-5183,4.0,false,DOUGLAS,Multifamily Housing,51375,2008,1,1820,92,781924.6,2110892.2,,,,56.3,85.8,54.5,83,242.2,4.7,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018,111555,300 W NORTH AVE,Not Submitted,300 W NORTH AVE,60610,0.0,false,LINCOLN PARK,,116032,,1,6352,,,,,,,,,,,,,41.90383853,-87.63667998,"(41.90383853, -87.63667998)"
2018,142759,124 W Polk,Submitted,124 W. Polk St.,60605,2.0,false,LOOP,Multifamily Housing,108010,1993,1,1421,42,4767785.5,1105309.8,,,,54.4,134.3,53.2,130.9,851.9,7.9,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2018,175872,Piper's Alley,Submitted,230 W. North Avenue,60610,,true,LINCOLN PARK,Mixed Use Property,219532,1977,1,5032,,13105717.2,7137163.7,,,,92.2,201.3,91.6,200.7,2559.4,11.7,41.91153938,-87.63616909,"(41.91153938, -87.63616909)"
2018,172540,Willa Rawls Manor Apartments,Submitted,4120 S Indiana Ave,60653,3.5,false,GRAND BOULEVARD,Multifamily Housing,122111,1980,1,4092,59,4090657,3389358.6,,,,61.3,122.9,61.2,121.7,860.6,7,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2018,250075,Frank O Lowden Homes,Submitted,200 W. 95TH STREET,60620,1.0,false,ROSELAND,Multifamily Housing,114868,1954,19,11083,1,1919181.8,112979625.9,,,,1000.3,1079.5,976.7,1054.7,6320.2,55,41.72174884,-87.6288572,"(41.72174884, -87.6288572)"
2018,251379,IBEW Local 134 Union Hall (expected 2016),Not Submitted,2722 S King Dr,60616,0.0,false,DOUGLAS,,57300,,1,150,,,,,,,,,,,,,41.84379747,-87.61826714,"(41.84379747, -87.61826714)"
2018,232841,222 E Pearson Condominium Association,Submitted,222 E Pearson,60611,1.5,false,NEAR NORTH SIDE,Multifamily Housing,221441,1964,1,7140,32,4590904,23756311.7,,,,128,170.7,127.8,170.1,2025.6,9.1,41.897879,-87.62063269,"(41.897879, -87.62063269)"
2018,255928,Moxy Chicago Downtown,Exempt,530 N La Salle Dr,60654,,true,NEAR NORTH SIDE,,62855,,1,2634,,,,,,,,,,,,,41.89213,-87.63513,"(41.89213, -87.63513)"
2018,101934,"321 N. Clark Property, LLC",Submitted,321 North Clark,60654,4.0,false,NEAR NORTH SIDE,Office,1025052.2,1987,1,10283,66,56158926.9,,,,,54.8,153.4,54.8,153.4,9342.8,9.1,41.88827025,-87.6306007,"(41.88827025, -87.6306007)"
2018,175106,5235 W LAKE ST,Not Submitted,5235 W LAKE ST,60644,0.0,false,AUSTIN,,51000,,1,9,,,,,,,,,,,,,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2018,101448,2019 - 1401 W Roosevelt,Submitted,1401 W. Roosevelt,60608,4.0,false,NEAR WEST SIDE,Multifamily Housing,69385,2006,1,1904,100,1358461.2,,,,,19.6,54.8,18.8,52.5,226,3.3,41.84915346,-87.67089596,"(41.84915346, -87.67089596)"
2018,252044,Law/ Social Service Admin/ Faculty Housing,Submitted,1111 East 60th Street,60637,3.0,false,WOODLAWN,College/University,332861,1959,4,202,,10630724,31330,21313234.3,7367016.4,,118.2,186.7,114.4,182.7,3573.6,10.7,41.7850873,-87.59905769,"(41.7850873, -87.59905769)"
2018,256435,Incubator Building,Not Submitted,55 West 34th,60616,0.0,false,DOUGLAS,College/University,72292,1944,1,,,8875120.4,,7660864.6,,,228.7,471.2,,,1985.2,27.5,41.842325,-87.62715344,"(41.842325, -87.62715344)"
2018,101177,,Exempt,6901 6921 S PAXTON AVE,60649,,true,SOUTH SHORE,,73708,,1,3778,,,,,,,,,,,,,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2018,159283,401 South Clinton,Submitted,401 S Clinton St,60607,1.5,false,NEAR WEST SIDE,Office,163900,1996,1,1699,23,14868878.4,,,,,90.7,254,90.7,254,2473.6,15.1,41.87634749,-87.64069198,"(41.87634749, -87.64069198)"
2018,251388,Greeley Elem-CPS,Submitted,832 W Sheridan Rd,60613,1.5,false,LAKE VIEW,K-12 School,60718,1978,1,823,39,3471996.6,47839.3,,,,58,160.9,57.2,158.8,580.2,9.6,41.95313507,-87.65060377,"(41.95313507, -87.65060377)"
2018,251723,Shields MS-CPS,Submitted,2611 W 48th St,60632,3.0,false,BRIGHTON PARK,K-12 School,95265,2012,1,518,61,3140599.6,2707169.9,,,,61.4,122.1,60.3,120,666.3,7,41.806552,-87.689787,"(41.806552, -87.689787)"
2018,118695,260-Senior Suites of Bridgeport,Submitted,2825 S. Halsted,60608,4.0,false,BRIDGEPORT,Senior Care Community,69455,2005,1,3044,64,1954178.6,4199700.2,,,,88.6,142.3,88.4,141.4,548.2,7.9,41.84915346,-87.67089596,"(41.84915346, -87.67089596)"
2018,229057,Park View Towers Condominium Association,Submitted,2740 N Pine Grove Ave,60614,1.0,false,LINCOLN PARK,Multifamily Housing,86222,1975,1,4375,21,5517558.8,1746662.5,,,,84.3,200.4,82,196.1,1010.7,11.7,41.93214333,-87.64141628,"(41.93214333, -87.64141628)"
2018,156868,21 W Goethe,Submitted,21 W. Goethe Street,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,250000,1970,1,6489,97,3969063.6,9180300.3,,,,52.6,83,52.6,82.2,1147.9,4.6,41.90530524,-87.62979327,"(41.90530524, -87.62979327)"
2018,158668,Edith Spurlock Sampson Apts,Submitted,2720 N. Sheffield Ave,60614,1.5,false,LINCOLN PARK,Multifamily Housing,156471,1968,2,5107,32,4884759.1,20269809.3,,,,160.8,223.4,161.7,224.4,1889.3,12.1,41.93174258,-87.65422701,"(41.93174258, -87.65422701)"
2018,252039,Accelerator/High Energy Physics,Submitted,5604-20 South Ellis Avenue,60637,2.0,false,HYDE PARK,Laboratory,90986,1949,2,535,,13022259.7,,12416405.8,,,279.6,564.9,276.9,559.9,2990.9,32.9,41.793042,-87.601363,"(41.793042, -87.601363)"
2018,156139,,Exempt,300 308 N MICHIGAN AVE,60601,,true,LOOP,,90000,,1,78,,,,,,,,,,,,,41.88705869,-87.62457697,"(41.88705869, -87.62457697)"
2018,256409,8793,Submitted,310 E Superior St,60611,1.0,false,NEAR NORTH SIDE,College/University,61179,1955,1,12243,,5048221.2,7201013.9,,,,200.2,354.6,200.4,353.7,1222.3,20,41.89837,-87.62281702,"(41.89837, -87.62281702)"
2018,101871,123 N Wacker,Submitted,123 N Wacker,60606,3.0,false,LOOP,Office,587815,1986,1,5951,54,29829369.1,,,,,50.7,142.1,50.7,142.1,4962.5,8.4,41.88411984,-87.63649725,"(41.88411984, -87.63649725)"
2018,251635,Former West Pullman Elementary,Exempt,11941 S PARNELL AVE,60628,,true,WEST PULLMAN,,105536,,1,40,,,,,,,,,,,,,41.70172785,-87.63694332,"(41.70172785, -87.63694332)"
2018,251858,Alcott HS-CPS,Submitted,2957 N HOYNE AVE,60618,4.0,false,NORTH CENTER,K-12 School,51852,1889,1,1641,66,1093063.5,3243329.1,,,,83.6,124.7,80.1,121.1,354.1,6.8,41.935549,-87.68032107,"(41.935549, -87.68032107)"
2018,173831,Lakeview YMCA,Submitted,3321-3333 N.Marshfield,60657,1.0,false,LAKE VIEW,Fitness Center/Health Club/Gym,93228,1928,1,5457,,4240324.4,11305882,,,,166.8,254.7,168.8,256.6,1305.9,14,41.94246355,-87.66961411,"(41.94246355, -87.66961411)"
2018,112724,6119 6125 N Winchester,Submitted,6119-6125 N Winchester Ave,60660,1.0,false,WEST RIDGE,Multifamily Housing,57600,1951,1,1305,14,1460800,6486700.1,,,,138,189.3,141.5,191.6,587.6,10.2,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,120965,53100512--CHICAGO,Submitted,1615 S Clark Street,60616,2.0,false,NEAR SOUTH SIDE,Supermarket/Grocery Store,61872,2013,1,2764,48,11494437.7,6981080.7,,,,298.6,638.7,299.2,639.2,2283.1,36.9,41.859892,-87.630216,"(41.859892, -87.630216)"
2018,252083,St Pauls United Church of Christ,Not Submitted,2335 N Orchard St,60614,0.0,false,LINCOLN PARK,,59380,,1,650,,,,,,,,,,,,,41.92502369,-87.64593826,"(41.92502369, -87.64593826)"
2018,113146,4101 4115 S MICHIGAN AVE,Not Submitted,4101 4115 S MICHIGAN AVE,60653,0.0,false,GRAND BOULEVARD,,69662,,1,,,,,,,,,,,,,,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2018,103789,De La Salle Institute,Submitted,3434 South Michigan Ave,60616,3.0,false,DOUGLAS,K-12 School,165000,1954,1,1429,61,3112286.5,9594000.2,,,,77,113.9,74.6,111.3,1027.4,6.2,41.832219,-87.623316,"(41.832219, -87.623316)"
2018,102825,Ravenswood Court,Submitted,4510-4518 N. Ashland,60640,4.0,false,UPTOWN,Multifamily Housing,67500,2003,1,1123,94,342291.8,3679999.9,,,,59.6,71.4,57.5,69.2,252.4,3.7,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2018,158873,Cloisters,Submitted,5801-11 S. Dorchester Ave.,60637,3.5,false,HYDE PARK,Multifamily Housing,191459,1928,1,3654,71,1909326.2,16161000.6,,,,94.4,116.6,95.6,117.9,1176,6.1,41.78926257,-87.59119396,"(41.78926257, -87.59119396)"
2018,251485,Emmet Elementary -CPS,Exempt,5500 W Madison St,60644,,true,AUSTIN,,79800,,1,115,,,,,,,,,,,,,41.88090411,-87.76377405,"(41.88090411, -87.76377405)"
2018,160440,Pittsfield Building,Not Submitted,55 E WASHINGTON ST,60602,0.0,false,LOOP,,320400,,1,16271,,,,,,,,,,,,,41.88267276,-87.63020062,"(41.88267276, -87.63020062)"
2018,109413,550 W. Surf,Submitted,550 W. Surf,60657,3.5,false,LAKE VIEW,Multifamily Housing,100000,1898,1,3840,78,1674046.6,8064154.7,,,,97.4,131.5,96,130.1,706.8,7.1,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,125013,West Chatham Plaza,Submitted,122 - 160 W. 79th,60620,4.0,false,GREATER GRAND CROSSING,Strip Mall,68200,1986,1,167,,2256232.8,1747278,,,,58.7,119.5,59.1,120,468.2,6.9,41.75195613,-87.6285633,"(41.75195613, -87.6285633)"
2018,256441,,Exempt,3300 S FEDERAL ST,60616,,true,Douglas,,73233,,1,,,,,,,,,,,,,,41.8342998,-87.6292618,"(41.8342998, -87.6292618)"
2018,239946,Metropolitan Tower Condo Association,Submitted,310 S Michigan Ave,60604,3.0,false,LOOP,Multifamily Housing,579393,1924,1,11738,68,14269823.4,25900870.4,,,,69.3,115.9,67.7,114.2,3749.7,6.5,41.87797296,-87.62488735,"(41.87797296, -87.62488735)"
2018,146828,"Greenglen Park Property, LLC",Submitted,1373 West Greenleaf Ave,60626,4.0,false,ROGERS PARK,Multifamily Housing,75435,1925,1,1861,87,498394.3,4087584.4,,,,60.8,75.4,59.3,73,300,4,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2018,254349,1116 W ADAMS ST,Not Submitted,1116 W ADAMS ST,60607,0.0,false,Near West Side,,120940,,1,2306,,,,,,,,,,,,,41.87987598,-87.65468643,"(41.87987598, -87.65468643)"
2018,105967,5424 S CORNELL AVE,Not Submitted,5424 S CORNELL AVE,60615,0.0,false,HYDE PARK,,61440,,1,2544,,,,,,,,,,,,,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,252126,08270 - Ford City 14,Submitted,7601 South Cicero Avenue,60652,2.0,false,WEST LAWN,Movie Theater,72545,1990,1,48037,,7217376.3,4683310.1,,,,164,346.4,169.4,359.3,1449.5,20,41.75582921,-87.73699268,"(41.75582921, -87.73699268)"
2018,159652,3500 N Lake Shore,Submitted,3500 N Lake Shore Drive,60657,4.0,false,LAKE VIEW,Multifamily Housing,210000,1927,1,3037,94,2539810.9,10946312.7,,,,64.2,88.6,64.3,88.6,1003.9,4.8,41.94698509,-87.6424712,"(41.94698509, -87.6424712)"
2018,251542,Boone Elemen-CPS,Submitted,6710 N Washtenaw Ave,60645,1.5,false,WEST RIDGE,K-12 School,92344,1938,1,1929,35,1696219.8,8477040.9,,,,110.2,147.8,111.2,148.9,732.4,7.9,42.00373408,-87.69785671,"(42.00373408, -87.69785671)"
2018,251910,Chase Elemen-CPS,Submitted,2021 N Point St,60647,2.0,false,LOGAN SQUARE,K-12 School,84715,1894,1,322,45,2371614,4713603,,,,83.6,136.8,83.5,136.8,644.9,7.6,41.91821493,-87.69423382,"(41.91821493, -87.69423382)"
2018,171880,Noble Street Lofts Condominium,Submitted,515 N. Noble St.,60642,2.0,false,WEST TOWN,Multifamily Housing,66000,1989,1,2078,45,1575695.7,3732382.6,,,,80.4,126.2,76.9,121.2,460.4,7,41.89983093,-87.65764114,"(41.89983093, -87.65764114)"
2018,160436,The Bernardin,Submitted,747 Wabash Ave,60611,1.5,false,NEAR NORTH SIDE,Multifamily Housing,290070,2005,1,8801,40,9715772.4,10655153.8,,,,70.2,132.4,69.3,129.9,2182.3,7.5,41.89638889,-87.62646498,"(41.89638889, -87.62646498)"
2018,117248,Alpha Tower Apartments,Submitted,936 E. 47th Street,60653,1.0,false,KENWOOD,Multifamily Housing,136957,1983,1,11358,4,4602040.8,14515745.2,,,,139.6,205.4,139.5,204.5,1536.6,11.2,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2018,251321,1150 West Fullerton Building,Submitted,1150 W. Fullerton,60614,3.0,false,LINCOLN PARK,College/University,52043,1994,1,601,,2004089.4,1853575,,,,74.1,145.2,73.2,144.8,431.9,8.3,41.92559618,-87.65814781,"(41.92559618, -87.65814781)"
2018,235845,The Elm at Clark,Submitted,1122 N Clark St,60610,1.5,false,NEAR NORTH SIDE,Multifamily Housing,356786,1989,1,14241,39,13209022.3,16517779.1,,,,83.3,152.3,80.8,147.5,3074.8,8.6,41.90237775,-87.63184484,"(41.90237775, -87.63184484)"
